category,text,split
World,"Americans Settle for 1-1 Tie With Aussies. THESSALONIKI, Greece - The U.S. women's soccer team needed only a tie Tuesday and that's all it got - settling for a draw against a team it had always beaten...",train
World,"Lab finds deadly H5N1 virus in pigs in China. BEIJING - Chinese researchers have made the first-ever discovery of a lethal strain of bird flu in pigs, sparking concerns that the virus may mutate into an even deadlier strain and cause a new epidemic in Asia. ",train
World,"22 Spend Own Fortunes, One Wins House Seat (AP). AP - Of the 22 candidates who each spent more than  #36;1 million of their own money trying to win their first election to Congress, only one made it.",train
World,"Embattled Mortgage Giant Agrees to Meet New Standards. Fannie Mae agreed to keep more cash on hand while it corrects accounting problems, a U.S. regulator said.",train
World,U.S. Says N.Korea Miscalculating by Stalling on Talks.  TOKYO (Reuters) - The United States accused North Korea  Tuesday of miscalculation by refusing to resume talks on its  nuclear programs before the U.S. presidential election while  China renewed a diplomatic drive to end the stalemate.,train
World,"Tough Talks Ahead After EU Is Criticized. Efforts to forge the world's largest free trade zone between the European Union and South America's Mercosur economic bloc are unlikely to be concluded by an Oct. 31 deadline, the EU said Thursday, with both sides declaring each other's trade offers insufficient.",train
World,Britain doing  quot;all we can quot; for hostage in Iraq. Prime Minister Tony Blair has his government is doing all in its power to help a kidnapped Briton -- but he has avoided a public response to insurgents threatening to kill the man.,train
World,Israeli Tanks Surge Into Gaza Refugee Camp -Witnesses.  GAZA (Reuters) - A column of Israeli tanks surged into the  heart of the Jabalya refugee camp in the northern Gaza Strip on  Thursday as the army broadened its sweep for militants behind a  deadly rocket attack on an Israeli town.,train
World,"In Imphal, PM makes it a point to meet women who stripped to send &lt;b&gt;...&lt;/b&gt;. IMPHAL, NOVEMBER 21: Prime Minister Manmohan Singh may not have been able to honour all requests from Manipuri groups keen to meet him but he did manage time from his busy schedule to spend time with some of the Meirapaibies (torch bearers), the women who ",train
World,Tokyo Stocks Bounce Up at Opening (Reuters). Reuters - Tokyo's key Nikkei average opened up 0.78\percent on Thursday as gains on Wall Street encouraged\investors to scoop up bargains including key technology stocks\following the market's nine days of losses.,train
World,"Bush Tries to Mend Ties With Latin America. President Bush, trying to mend relations with Latin America, pledged Sunday to make a fresh push for stalled immigration reforms and defended the U.S. invasion of Iraq, saying that ""history will prove it right.""",train
World,"Foreign reactions to the election. Top foreign officials across Europe are either accepting or welcoming the second term for President Bush. Meeting in Moscow, Italian prime Minister Silvio Berlusconi and Russian President Vladimir Putin said they welcome the Bush win.",train
World,"SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP). AFP - South Korea's Samsung Electronics Co., the world's largest memory chipmaker, said it would invest some 24 billion dollars in building new chip production lines over the next six years.",train
World,"THE UNFOLDING UNIFORM. Pakistan is inherently unstable. Dealing with them is like playing with matches in a forest. - Larry Pressler. That statement from Larry Pressler, made during his recent visit to India, coincided with ",train
World,Black Watch troops move near Baghdad. British troops have rolled north from Basra to take over a deadly area near Baghdad and free up US troops for a widely expected attack on the rebel-held city of Falluja.,train
World,"Iran says nuclear negotiations  quot;complicated but progressing quot;. Iran said on Sunday that the nuclear negotiations with the European Union (EU) in Paris were complicated but progressing, the official IRNA news agency reported.",train
World,"Egypt eyes possible link of 17 arrests to Sinai bombings. CAIRO -- Egyptian authorities are investigating whether 17 suspected Al Qaeda members arrested while illegally entering Libya have any connection with last week's coordinated bombings at Sinai tourist resorts that killed 34 people, an Egyptian official said yesterday.",train
World,"Vietnam Marks Independence with Pardons for Prisoners.  HANOI (Reuters) - Vietnam has released nearly 9,000  prisoners, including 10 inmates whose cases it says had drawn  international attention, as part of traditional pardons granted  ahead of independence celebrations on September 2.",train
World,Japan Gov. Meets After Body Reported Found (AP). AP - The Japanese government convened an emergency session Friday following a media report that a body believed to be Asian was discovered in Iraq.,train
World,Police Remove Checkpoints Around Capitol (AP). AP - Police checkpoints that have surrounded the Capitol since last August were gone Thursday following a postelection decision by authorities to lower the threat level.,train
World,Mich. Rep. to Head Intelligence Panel (AP). AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Intelligence Committee amid a heated election-year debate over how to carry out a major overhaul of the nation's intelligence system.,train
World,"Powell Criticizes Some European Allies on Iraq. In a fresh sign of lingering tensions over the Iraq war, Secretary of State Colin L. Powell Thursday rapped European allies who declined to assist a NATO-led Iraq training ",train
World,"Why 2004 was the year of the blog. A US dictionary publisher declares ""blog"" as one of the words of the year.",train
World,"Death demanded for South African  #39;mercenary #39; in E Guinea coup bid. MALABO : The prosecutor in the case of South African alleged mercenary leader Nick du Toit, who has admitted a limited role in a coup bid in Equatorial Guinea, called for him to be sentenced to death.",train
World,"Powell Regrets Iraq Weapons Claim for War. ATLANTA - Secretary of State Colin Powell said Friday he regrets the Bush administration claimed that Iraq had stockpiles of weapons of mass destruction in its argument for war, but he believes the world is better off without Saddam Hussein.    Following a speech to the Atlanta Press Club, Powell defended the bulk of his presentation to the United Nations in February 2003 in which he made the case for war in Iraq...",train
World,"Arafat #39;s condition checked. It will be at least Monday before French doctors know what #39;s ailing Yasser Arafat, a hospital spokesman said yesterday, hours after the Palestinian leader arrived in Paris for ",train
World,"Bush Inauguration to Tout Freedom, Service (AP). AP - With the theme ""Celebrating Freedom, Honoring Service,"" President Bush's second inauguration will heavily emphasize a nation at war, but festivities will rival those held during peacetime.",train
World,"Iraq seeks EU, NATO help to keep elections on track (AFP). AFP - Iraqi President Ghazi al-Yawar called on NATO and the European Union to do more to help stabilize his war-ravaged country ahead of elections which he hopes can be held as planned in January.",train
World,"Keep quiet on U.S. election, Martin tells loose-lipped cabinet (Canadian Press). Canadian Press - OTTAWA (CP) - Prime Minister Paul Martin served notice to his Liberal cabinet Thursday to clam up with their personal opinions on the U.S. presidential election.",train
